Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
1,1,0,0,1,2012,5910,941660.6938,161134.1017,DR M L KING JR EP NB EN LOOP ROA,VICTORY BOULEVARD
1,1,0,0,1,2012,17491,994043.904,166025.6044,AVENUE K,CONEY ISLAND AVENUE
1,0,0,1,1,2012,58540,1041395.268,201058.6074,GRAND CENTRAL PARKWAY SR SOUTH,172 STREET
1,0,0,1,1,2012,24992,1002794.044,157918.7672,GERRITSEN AVENUE,AVENUE V
1,1,0,0,1,2012,12946,987448.6714,152988.679,CROPSEY AVENUE,BAY 48 STREET
1,1,0,0,1,2012,46461,1013676.958,211698.6646,72 STREET,BROADWAY
1,1,0,0,1,2012,32432,1024372.963,195284.098,WOODHAVEN BOULEVARD,MYRTLE AVENUE
1,0,0,1,1,2012,54994,1034834.796,204515.3095,72 AVENUE,150 STREET
1,0,0,1,1,2012,18959,997981.4748,183331.3765,NOSTRAND AVENUE,EASTERN PARKWAY
1,1,0,0,1,2012,19789,997118.7403,198212.7962,KEAP STREET,BORINQUEN PLACE
1,1,0,0,1,2012,42007,1000213.413,228834.9945,EAST 111 STREET,3 AVENUE
1,1,0,0,1,2012,26965,1005404.294,181336.2033,ROCKAWAY PARKWAY,RUTLAND ROAD
1,0,1,0,1,2012,29110,1010335.935,181998.3969,BLAKE AVENUE,MOTHER GASTON BOULEVARD
1,1,0,0,1,2012,24904,1001237.459,154115.1856,AVENUE Z,HARING STREET
1,1,0,0,1,2012,20859,988167.0292,200688.0403,DELANCEY STREET,CLINTON STREET
1,1,0,0,1,2012,20484,984641.072,200535.2095,MULBERRY STREET,CANAL STREET
1,1,0,0,1,2012,48602,1010791.16,256238.1769,WEST KINGSBRIDGE ROAD,SEDGWICK AVENUE
1,1,0,0,1,2012,25756,1005587.759,168499.5364,FLATLANDS AVENUE,EAST 55 STREET
1,1,0,0,1,2012,7842,953080.9196,151067.3603,LINCOLN AVENUE,RICHMOND ROAD
1,0,0,1,2,2012,31651,1025055.698,184003.5139,LINDEN BOULEVARD,SOUTH CONDUIT AVENUE
1,1,0,0,2,2012,55526,1031855.688,217647.7665,NORTHERN BOULEVARD,UNION STREET
1,1,0,0,2,2012,46980,1010096.775,222262.0454,21 AVENUE,35 STREET
1,1,0,0,2,2012,33935,1034393.464,185661.7849,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD
1,1,0,0,2,2012,24163,997373.6939,234664.307,WEST 125 STREET,ST NICHOLAS AVENUE
1,0,0,1,2,2012,28897,1014771.598,176526.5725,FLATLANDS AVENUE,LOUISIANA AVENUE
1,1,0,0,2,2012,18339,997352.877,171592.9685,FLATBUSH AVENUE,EAST 26 STREET
1,1,0,0,2,2012,24187,997072.6217,238763.7276,BROADWAY,WEST 138 STREET
1,1,0,0,2,2012,31892,1028444.864,180691.5521,CROSS BAY BOULEVARD,157 AVENUE
1,1,0,0,2,2012,52080,1023332.289,239590.1367,WHITE PLAINS ROAD,STORY AVENUE
1,1,0,0,2,2012,61272,1054491.577,207442.118,SPRINGFIELD BOULEVARD,UNION TURNPIKE
1,0,1,0,2,2012,9079,957173.0669,163015.5549,GRAND AVENUE,HOWARD AVENUE
1,1,0,0,2,2012,29838,1019699.072,188374.8943,CRESCENT STREET,FULTON STREET
1,1,0,0,2,2012,49370,1010758.726,269686.8997,RIVERDALE AVENUE,WEST 259 STREET
1,0,0,1,2,2012,48995,1015266.21,257032.2927,GRAND CONCOURSE,BEDFORD PARK BOULEVARD
1,0,0,1,3,2012,31169,1029257.025,176427.7486,CROSS BAY BOULEVARD,164 AVENUE
1,1,0,0,3,2012,20846,987138.6688,209442.7537,EAST 23 STREET,5 AVENUE
1,1,0,0,3,2012,14092,985683.7701,170933.2848,12 AVENUE,NEW UTRECHT AVENUE
1,1,0,0,3,2012,19917,999991.7431,194864.4797,BROADWAY,DEBEVOISE STREET
1,0,1,0,3,2012,13484,985694.4262,163178.0379,18 AVENUE,73 STREET
1,1,0,0,3,2012,52491,1021222.402,244460.9406,ARCHER STREET,TAYLOR AVENUE
1,1,0,0,3,2012,48596,1010990.425,254548.7285,WEST 190 STREET,UNIVERSITY AVENUE
1,0,0,1,3,2012,36089,1048601.562,178562.3867,RAMP,ROCKAWAY BOULEVARD
1,1,0,0,3,2012,36413,1043339.657,186350.3728,121 AVENUE,155 STREET
1,0,0,1,3,2012,49091,1016145.181,259815.2038,MOSHOLU PARKWAY,JEROME AVENUE
1,0,0,1,3,2012,5962,941083.6674,168353.7395,NETHERLAND AVENUE,VAN PELT AVENUE
1,0,0,1,3,2012,33372,1033769.142,163340.7442,CROSS BAY BOULEVARD,EAST 1 ROAD
1,0,0,1,3,2012,10183,966178.6293,158318.084,NARROWS ROAD SOUTH,LILY POND AVENUE
1,1,0,0,3,2012,26911,1004126.603,182890.7307,ROCHESTER AVENUE,EASTERN PARKWAY
1,1,0,0,3,2012,13602,987464.6425,160466.4819,AVENUE P,BAY PARKWAY
1,1,0,0,3,2012,55847,1036038.504,214780.2329,149 STREET,45 AVENUE
1,1,0,0,3,2012,29052,1017266.432,179267.7987,BARBEY STREET,WORTMAN AVENUE
1,0,0,1,3,2012,29439,1014161.56,185681.8538,MILLER AVENUE,ATLANTIC AVENUE
1,1,0,0,3,2012,61825,1053670.391,211431.5982,CLOVERDALE BOULEVARD,67 AVENUE
1,1,0,0,8,2012,28762,1012327.41,173192.4142,AVENUE J,ROCKAWAY PARKWAY
1,1,0,0,8,2012,54324,1024480.158,264465.398,EAST 233 STREET,BARNES AVENUE
1,1,0,0,8,2012,36094,1048800.968,178418.9323,150 ROAD,GUY R BREWER BOULEVARD
1,1,0,0,8,2012,20776,987235.3254,202203.1422,ALLEN STREET,STANTON STREET
2,0,0,2,8,2012,4234,941679.6206,134227.6145,SEACREST AVENUE,HYLAN BOULEVARD
1,0,1,0,8,2012,19558,995657.9066,193826.1285,FLUSHING AVENUE,FRANKLIN AVENUE
1,1,0,0,8,2012,12226,979999.5167,175072.0689,51 STREET,3 AVENUE
1,1,0,0,8,2012,15235,981147.5357,196593.0652,BROAD STREET,EXCHANGE PLACE
1,0,0,1,8,2012,43899,1005981.176,245427.2769,JESUP AVENUE,EDWARD L GRANT HIGHWAY
1,0,0,1,8,2012,13691,988833.836,164722.3491,61 STREET,20 AVENUE
1,1,0,0,8,2012,46328,1011001.232,217049.2868,BULOVA AVENUE,BOROUGH PLACE
1,0,0,1,8,2012,27111,1007267.65,183636.8349,SARATOGA AVENUE,EASTERN PARKWAY
1,0,0,1,8,2012,54280,1023332.375,267253.2989,BULLARD AVENUE,NEREID AVENUE
2,0,0,2,8,2012,53539,1022556.179,255380.3341,BRONXWOOD AVENUE,WILLIAMSBRIDGE ROAD
1,1,0,0,8,2012,20398,983383.1251,204650.0799,WEST HOUSTON STREET,AVENUE OF THE AMERICAS
1,1,0,0,8,2012,27368,1000138.314,199663.023,METROPOLITAN AVENUE,HUMBOLDT STREET
1,1,0,0,8,2012,47262,1011628.888,235191.9007,TIMPSON PLACE,AVENUE ST JOHN
1,1,0,0,8,2012,8484,950606.2825,161114.44,MANOR ROAD,SCHMIDTS LANE
1,0,1,0,9,2012,67686,1032796.408,198642.0637,VAN WYCK EXPRESSWAY EXIT 9 NB,QUEENS BOULEVARD
1,1,0,0,9,2012,21526,989293.7694,215444.8313,WEST 47 STREET,AVENUE OF THE AMERICAS
1,0,0,1,9,2012,33804,1032573.96,186049.2513,LINDEN BOULEVARD,ROCKAWAY BOULEVARD
1,0,0,1,9,2012,17425,993000.2774,167653.0289,EAST 8 STREET,AVENUE I
1,1,0,0,9,2012,50810,1021215.644,215295.4746,NORTHERN BOULEVARD,102 STREET
1,1,0,0,9,2012,21546,989314.2517,218755.7007,BROADWAY,WEST 58 STREET
1,1,0,0,9,2012,21138,983478.2725,212373.368,WEST 26 STREET,10 AVENUE
1,1,0,0,9,2012,29244,1011974.855,185902.6342,EAST NEW YORK AVENUE,BROADWAY
1,1,0,0,9,2012,22997,996047.1611,218306.2593,1 AVENUE,EAST 69 STREET
1,1,0,0,9,2012,35113,1037506.667,195006.9627,JAMAICA AVENUE,SUTPHIN BOULEVARD
1,1,0,0,9,2012,31820,1027860.361,183638.7086,ALBERT ROAD,CROSS BAY BOULEVARD
1,0,0,1,9,2012,41406,1001126.481,215255.1798,21 STREET,38 AVENUE
1,0,0,1,9,2012,11779,977938.8548,164463.3667,BATTERY AVENUE,88 STREET
1,1,0,0,9,2012,22698,992615.8983,217228.1414,EAST 59 STREET,PARK AVENUE
1,1,0,0,9,2012,44161,1008493.445,242021.8936,EAST 167 STREET,TELLER AVENUE
1,1,0,0,9,2012,23906,993981.4205,233183.8667,BROADWAY,WEST 114 STREET
1,0,0,1,9,2012,24276,999342.3711,233575.1031,WEST 125 STREET,LENOX AVENUE
1,1,0,0,9,2012,18256,995310.6206,178555.2345,WESTBURY COURT,FLATBUSH AVENUE
1,0,0,1,9,2012,27698,1004831.215,197521.5345,JOHNSON AVENUE,STEWART AVENUE
1,1,0,0,9,2012,23987,995560.3347,231412.9486,WEST 111 STREET,MANHATTAN AVENUE
1,1,0,0,9,2012,19413,993927.9564,196359.8865,CLYMER STREET,JULIANA PLACE
1,1,0,0,10,2012,29630,1016919.921,188993.6286,HIGHLAND PARK GREENWAY,FORCE TUBE AVENUE
1,1,0,0,10,2012,46884,1019024.697,210109.7734,43 AVENUE,91 PLACE
1,0,0,1,10,2012,33185,1036762.505,154029.9003,BEACH 85 STREET,ROCKAWAY FREEWAY
1,1,0,0,10,2012,37051,1040697.868,197843.5811,HILLSIDE AVENUE,166 STREET
1,0,0,1,10,2012,53943,1027170.661,259151.9342,BOSTON ROAD,KINGSLAND AVENUE
1,1,0,0,10,2012,53608,1023097.185,255450.8359,ARNOW AVENUE,BOSTON ROAD
1,1,0,0,10,2012,45450,1013214.029,204446.8123,69 STREET,HULL AVENUE
1,1,0,0,10,2012,55307,1038442.593,209727.2282,BOOTH MEMORIAL AVENUE,164 STREET
1,1,0,0,10,2012,6487,946155.4423,166745.1977,FOREST AVENUE,LIVERMORE AVENUE
1,1,0,0,10,2012,12206,979950.8947,173783.2627,55 STREET,4 AVENUE
1,1,0,0,10,2012,42121,1002397.568,229765.2551,1 AVENUE,EAST 118 STREET
1,0,0,1,10,2012,41081,1006864.042,207126.1606,LAUREL HILL BOULEVARD,48 STREET
1,0,1,0,10,2012,27710,1004164.153,199489.9951,METROPOLITAN AVENUE,STEWART AVENUE
1,1,0,0,10,2012,58783,1044654.72,204916.5164,UNION TURNPIKE,187 STREET
1,1,0,0,10,2012,28727,1011914.229,178731.0478,LINDEN BOULEVARD,JUNIUS STREET
1,0,0,1,10,2012,3673,934000.5844,162462.4983,GULF AVENUE,BLOOMFIELD AVENUE
1,1,0,0,10,2012,23643,997349.1533,222202.6196,2 AVENUE,EAST 84 STREET
1,0,0,1,10,2012,43971,1006413.436,243253.9318,WALTON AVENUE,TUDOR PLACE
1,0,0,1,10,2012,23986,995422.1755,231162.4636,MANHATTAN AVENUE,CATHEDRAL PARKWAY
1,0,1,0,10,2012,24151,997287.6114,233492.6062,ST NICHOLAS AVENUE,WEST 121 STREET
1,1,0,0,10,2012,21002,989541.5741,208109.0064,2 AVENUE,EAST 23 STREET
1,0,0,1,11,2012,13379,983827.7075,167338.9941,65 STREET,13 AVENUE
1,1,0,0,11,2012,17740,998376.5298,162632.3073,BEDFORD AVENUE,KINGS HIGHWAY
1,0,0,1,11,2012,40317,1058741.456,193820.9579,227 STREET,115 AVENUE
1,1,0,0,11,2012,19789,997118.7403,198212.7962,KEAP STREET,BORINQUEN PLACE
1,0,0,1,11,2012,31087,1026232.579,179638.7526,158 AVENUE,84 STREET
1,1,0,0,11,2012,5895,941091.295,160984.3943,VICTORY BOULEVARD,CHRISTOPHER LANE
1,1,0,0,11,2012,55581,1032462.832,215968.7968,UNION STREET,41 AVENUE
1,1,0,0,11,2012,20479,984262.1391,200869.5101,CANAL STREET,CENTRE STREET
1,1,0,0,11,2012,20744,986929.6173,207833.7609,BROADWAY,EAST 17 STREET
1,0,0,1,11,2012,26998,1005934.31,185912.9852,RALPH AVENUE,ATLANTIC AVENUE
1,1,0,0,11,2012,18402,998608.3338,171942.4363,NOSTRAND AVENUE,FOSTER AVENUE
2,0,0,2,12,2012,63965,1005452.211,176765.9369,EAST 57 STREET,KINGS HIGHWAY
1,1,0,0,12,2012,22532,990045.8411,218671.088,7 AVENUE,CENTRAL PARK SOUTH
1,1,0,0,12,2012,23517,994799.3093,229093.7997,WEST 102 STREET,CENTRAL PARK WEST
1,1,0,0,12,2012,62767,1063591.87,207609.2371,LITTLE NECK PARKWAY,HILLSIDE AVENUE
1,1,0,0,12,2012,25800,1006350.378,165816.5365,EAST 57 STREET,AVENUE M
1,1,0,0,12,2012,39331,1057899.601,181430.5667,246 STREET,FRANCIS LEWIS BOULEVARD
1,0,0,1,12,2012,16835,995854.422,159104.4505,AVENUE S,EAST 14 STREET
1,1,0,0,12,2012,17674,997663.9098,160230.718,AVENUE R,EAST 21 STREET
1,1,0,0,12,2012,36984,1040650.699,190079.5385,148 STREET,111 AVENUE
1,1,0,0,12,2012,21709,989181.998,220827.9544,COLUMBUS AVENUE,BROADWAY
1,1,0,0,12,2012,46636,1015493.582,214496.0241,NORTHERN BOULEVARD,80 STREET
1,1,0,0,12,2012,43048,1007094.576,233234.8544,EAST 138 STREET,ST ANNS AVENUE
1,1,0,0,12,2012,18434,998827.5821,175743.3733,SNYDER AVENUE,EAST 32 STREET
1,1,0,0,12,2012,18574,990502.1755,188495.9229,FLATBUSH AVENUE,ATLANTIC AVENUE
1,1,0,0,12,2012,23264,990262.0385,222758.757,COLUMBUS AVENUE,WEST 73 STREET
1,0,0,1,12,2012,7171,950460.5512,147513.2798,DALE AVENUE,AMBOY ROAD
1,1,0,0,12,2012,17189,990277.5795,160075.131,QUENTIN ROAD,WEST 5 STREET
1,1,0,0,12,2012,16631,993423.6299,159941.5617,OCEAN PARKWAY,KINGS HIGHWAY
1,0,0,1,12,2012,38540,1055964.828,172110.9728,BROOKVILLE BOULEVARD,ROCKAWAY BOULEVARD
1,1,0,0,12,2012,55505,1031951.875,214117.5049,MAIN STREET,FRANKLIN AVENUE
1,0,0,1,12,2012,6987,946321.419,172557.0775,RICHMOND TERRACE,SHARPE AVENUE
1,1,0,0,12,2012,52755,1024471.434,243118.5611,OLMSTEAD AVENUE,WESTCHESTER AVENUE
1,0,0,1,12,2012,58828,1044679.966,209851.4898,PECK AVENUE,HORACE HARDING EXPRESSWAY SR N
1,1,0,0,4,2012,15514,984690.3075,190609.6162,HICKS STREET,AMITY STREET
1,0,1,0,4,2012,23494,994690.1067,223070.4949,EAST 82 STREET,5 AVENUE
1,1,0,0,4,2012,52651,1023077.874,240343.4357,WHITE PLAINS ROAD,BRUCKNER BOULEVARD
1,0,0,1,4,2012,36691,1046795.083,189552.0954,118 AVENUE,MERRICK BOULEVARD
1,1,0,0,4,2012,20248,982923.4738,202912.6195,WATTS STREET,SULLIVAN STREET
1,1,0,0,4,2012,49508,1012885.034,268830.484,BROADWAY,MOSHOLU AVENUE
1,1,0,0,4,2012,13470,985716.2799,160788.9386,20 AVENUE,80 STREET
1,1,0,0,4,2012,31313,1021070.214,185630.3906,PITKIN AVENUE,LINCOLN AVENUE
1,1,0,0,4,2012,42528,1001247.827,238872.7923,ADAM C POWELL BOULEVARD,WEST 146 STREET
1,0,0,1,4,2012,31428,1022052.18,187953.401,95 AVENUE,75 STREET
1,0,1,0,4,2012,53600,1023648.496,253054.7909,WARING AVENUE,WILLIAMSBRIDGE ROAD
1,1,0,0,4,2012,15361,982453.7405,198396.8542,NASSAU STREET,BEEKMAN STREET
1,0,1,0,4,2012,48666,1011611.743,253618.4777,WEST FORDHAM ROAD,JEROME AVENUE
1,1,0,0,4,2012,8539,950821.2161,169641.4436,CARY AVENUE,ELIZABETH STREET
1,1,0,0,4,2012,16931,996111.6229,159139.5518,EAST 15 STREET,AVENUE S
1,1,0,0,4,2012,32492,1025245.701,192030.5779,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1,0,0,1,4,2012,27803,1006461.884,190853.9235,BUSHWICK AVENUE,PALMETTO STREET
1,0,1,0,4,2012,40817,1003201.733,207729.5387,GREENPOINT AVENUE,BORDEN AVENUE
1,1,0,0,5,2012,20742,986812.4076,206998.4433,BROADWAY,UNION SQUARE SOUTH
1,0,1,0,5,2012,51248,1027679.384,214505.1153,126 STREET,ROOSEVELT AVENUE
1,0,0,1,5,2012,34975,1036447.259,192173.2217,VAN WYCK EXPWY NB EN LIBERTY AVE,VAN WYCK EXPRESSWAY EXIT 4 SB
1,1,0,0,5,2012,33728,1030348.105,188408.036,LIBERTY AVENUE,108 STREET
1,1,0,0,5,2012,41095,1006723.862,209685.601,46 STREET,GREENPOINT AVENUE
1,1,0,0,5,2012,42527,1001112.003,238627.7009,ADAM C POWELL BOULEVARD,WEST 145 STREET
1,1,0,0,5,2012,21193,984801.9018,211046.8221,8 AVENUE,WEST 24 STREET
2,0,0,2,5,2012,46493,1013504.685,215582.7283,73 STREET,31 AVENUE
1,0,0,1,5,2012,16608,993982.536,154909.6164,OCEAN PARKWAY,CRAWFORD AVENUE
1,1,0,0,5,2012,25604,1003833.799,163672.0887,FLATBUSH AVENUE,SCHENECTADY AVENUE
1,1,0,0,5,2012,21306,985893.396,216731.8661,10 AVENUE,WEST 45 STREET
1,1,0,0,5,2012,11903,979308.4945,168572.1905,72 STREET,7 AVENUE
1,0,0,1,5,2012,27322,1000568.235,193779.3113,MARCUS GARVEY BOULEVARD,PARK AVENUE
1,0,0,1,5,2012,47535,1016485.965,234624.6217,LONGFELLOW AVENUE,OAK POINT AVENUE
1,0,0,1,5,2012,14928,987577.5065,185225.4209,3 STREET,3 AVENUE
1,1,0,0,5,2012,23713,998660.5089,223021.3119,1 AVENUE,EAST 89 STREET
1,0,0,1,5,2012,26197,1003855.639,173231.1309,UTICA AVENUE,AVENUE D
1,1,0,0,5,2012,17640,996273.4336,165460.0412,EAST 19 STREET,AVENUE L
1,0,0,1,5,2012,12145,978644.8668,172132.4947,63 STREET,4 AVENUE
1,0,0,1,5,2012,46793,1017695.975,217530.7195,ASTORIA BOULEVARD,90 STREET
1,1,0,0,5,2012,20332,982700.4726,208200.3546,JANE STREET,HUDSON STREET
1,1,0,0,5,2012,26998,1005934.31,185912.9852,RALPH AVENUE,ATLANTIC AVENUE
1,1,0,0,5,2012,26863,1003358.212,182945.2549,UTICA AVENUE,EASTERN PARKWAY
1,1,0,0,5,2012,31858,1027186.045,187352.1949,94 STREET,ROCKAWAY BOULEVARD
1,1,0,0,5,2012,21816,990208.6757,207710.1424,1 AVENUE,EAST 23 STREET
1,0,1,0,6,2012,21850,991245.4716,202174.2975,F D R DRIVE,EAST 6 STREET
1,1,0,0,6,2012,26814,1002112.857,186616.514,TROY AVENUE,HERKIMER STREET
1,1,0,0,6,2012,67037,1031355.078,199420.2807,QUEENS BOULEVARD,80 ROAD
1,0,0,1,6,2012,10536,961906.6959,164184.0234,PARK HILL AVENUE,OSGOOD AVENUE
1,1,0,0,6,2012,24917,1001547.691,157409.221,FORD STREET,AVENUE V
1,0,1,0,6,2012,18877,996121.5179,181016.5714,BEDFORD AVENUE,EMPIRE BOULEVARD
1,0,0,1,6,2012,33935,1034393.464,185661.7849,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD
1,1,0,0,6,2012,42527,1001112.003,238627.7009,ADAM C POWELL BOULEVARD,WEST 145 STREET
1,0,0,1,6,2012,31034,1024266.473,179900.5979,77 STREET,157 AVENUE
1,1,0,0,6,2012,13004,988948.3827,150281.1385,WEST 15 STREET,NEPTUNE AVENUE
1,0,0,1,6,2012,46355,1012006.985,211244.0395,64 STREET,39 AVENUE
1,1,0,0,6,2012,30099,1012823.892,196689.9941,PUTNAM AVENUE,FRESH POND ROAD
2,0,0,2,6,2012,28008,1009333.073,191222.571,WILSON AVENUE,HALSEY STREET
1,0,0,1,6,2012,31621,1024508.308,189400.5635,87 STREET,ATLANTIC AVENUE
1,0,1,0,6,2012,58642,1042554.386,204002.7745,SURREY PLACE,UNION TURNPIKE
1,1,0,0,6,2012,47787,1010332.096,247175.6363,CROSS BRONX EXPRESSWAY SR NORTH,TOPPING AVENUE
1,1,0,0,6,2012,11800,977794.0454,168064.1534,77 STREET,5 AVENUE
1,1,0,0,6,2012,50275,1026376.23,202650.435,YELLOWSTONE BOULEVARD,QUEENS BOULEVARD
1,1,0,0,6,2012,24835,1000971.056,154076.8064,AVENUE Z,NOSTRAND AVENUE
1,1,0,0,7,2012,50269,1026967.266,201836.1256,AUSTIN STREET,70 ROAD
1,0,0,1,7,2012,46790,1017154.897,217649.5743,ASTORIA BOULEVARD,88 STREET
1,1,0,0,7,2012,29256,1011258.705,187275.863,CONWAY STREET,BUSHWICK AVENUE
1,0,1,0,7,2012,49284,1019706.001,259126.3666,PARKSIDE PLACE,WEBSTER AVENUE
1,1,0,0,7,2012,18875,996146.1307,180732.4348,BEDFORD AVENUE,STERLING STREET
1,1,0,0,7,2012,23424,992454.4354,229500.0588,BROADWAY,WEST 99 STREET
1,0,0,1,7,2012,6775,949153.4373,165705.3064,CAROLINA PLACE,COLLEGE AVENUE
1,0,0,1,7,2012,17401,993905.8432,161399.1307,EAST 8 STREET,AVENUE P
1,0,1,0,7,2012,23748,998939.5733,228642.3079,EAST 108 STREET,PARK AVENUE
1,0,0,1,7,2012,43320,1000428.478,241108.3357,WEST 152 STREET,ST NICHOLAS PLACE
1,0,0,1,7,2012,54159,1021971.541,265517.4037,EAST 233 STREET,WEBSTER AVENUE
1,0,1,0,7,2012,40885,1004412.6,208376.87,GREENPOINT AVENUE,39 STREET
1,0,0,1,7,2012,36773,1047372.936,189024.2749,MERRICK BOULEVARD,VICTORIA ROAD
1,0,0,1,7,2012,52975,1026287.306,246467.7115,EAST TREMONT AVENUE,SILVER STREET
1,1,0,0,7,2012,29106,1010558.247,180877.8447,MOTHER GASTON BOULEVARD,LIVONIA AVENUE
1,0,0,1,7,2012,19040,998862.8707,189152.8278,MARCY AVENUE,MONROE STREET
1,1,0,0,7,2012,46691,1016409.377,211679.8129,82 STREET,ROOSEVELT AVENUE
5,0,0,5,7,2012,34984,1036011.378,193342.2059,94 AVENUE,ATLANTIC AVENUE
1,1,0,0,7,2012,44171,1008109.879,244858.0031,EAST 170 STREET,GRAND CONCOURSE
2,0,0,2,1,2011,43961,1006261.294,242011.9363,EAST 165 STREET,GRAND CONCOURSE
1,1,0,0,1,2011,54548,1027072.774,266004.2167,BAYCHESTER AVENUE,PITMAN AVENUE
1,1,0,0,1,2011,5709,947659.8743,159937.9561,WESTWOOD AVENUE,BRADLEY AVENUE
1,1,0,0,1,2011,14187,987443.0513,173158.3427,12 AVENUE,39 STREET
1,0,0,1,1,2011,34191,1037753.461,188732.2873,VAN WYCK EXPRESSWAY SR WEST,LINCOLN STREET
1,1,0,0,1,2011,23714,998787.6313,223251.1576,1 AVENUE,EAST 90 STREET
1,1,0,0,1,2011,17422,993641.1229,166857.1414,AVENUE J,EAST 10 STREET
1,1,0,0,1,2011,15811,986206.1903,199344.3195,EAST BROADWAY,PIKE STREET
1,1,0,0,1,2011,32545,1026173.435,190024.3713,ATLANTIC AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,1,2011,4449,944104.9799,137455.7937,HYLAN BOULEVARD,CLEVELAND AVENUE
1,1,0,0,1,2011,22810,994386.6231,215306.5245,1 AVENUE,EAST 56 STREET
1,0,0,1,1,2011,57999,1032817.831,257637.7249,BELLAMY LOOP,CO-OP CITY BOULEVARD
1,0,1,0,1,2011,29480,1015937.82,179991.7638,LINDEN BOULEVARD,VAN SICLEN AVENUE
1,1,0,0,2,2011,20820,987044.3678,207184.3462,EAST 15 STREET,UNION SQUARE EAST
1,1,0,0,2,2011,35279,1039868.083,191837.1367,108 AVENUE,SUTPHIN BOULEVARD
1,1,0,0,2,2011,52832,1025146.275,244015.7673,STARLING AVENUE,CASTLE HILL AVENUE
1,1,0,0,2,2011,52823,1025706.324,241096.3115,CHATTERTON AVENUE,CASTLE HILL AVENUE
1,0,0,1,2,2011,6623,947525.1305,167502.5732,ORDELL AVENUE,FOREST AVENUE
1,1,0,0,2,2011,37523,1045792.972,199502.5705,184 STREET,HILLSIDE AVENUE
1,1,0,0,2,2011,14644,984431.1512,184203.4414,LORRAINE STREET,SMITH STREET
1,1,0,0,2,2011,48656,1011924.58,251675.4632,GRAND CONCOURSE,EAST 183 STREET
1,1,0,0,2,2011,17673,997377.0863,160189.2089,AVENUE R,OCEAN AVENUE
1,1,0,0,2,2011,54851,1032612.615,209907.0015,MAIN STREET,HORACE HARDING EXPRESSWAY SR N
1,1,0,0,2,2011,47326,1012222.936,238430.5852,EAST 163 STREET,REV JAMES POLITE AVENUE
1,0,0,1,2,2011,25123,1004466.347,152337.1973,BELT PARKWAY EXIT 9 WESTBOUND,SHORE PARKWAY
1,1,0,0,2,2011,39435,1058651.106,184873.5319,242 STREET,MERRICK BOULEVARD
1,1,0,0,2,2011,42535,1002142.749,230804.3508,2 AVENUE,EAST 121 STREET
1,1,0,0,2,2011,12688,982536.1881,159288.6136,18 AVENUE,BATH AVENUE
1,0,0,1,2,2011,26395,1006749.16,172669.1865,EAST 80 STREET,FOSTER AVENUE
1,0,0,1,3,2011,30347,1016921.705,191403.3581,JACKIE ROBINSON PKWY ET 3 EB,HIGHLAND PARK GREENWAY
1,1,0,0,3,2011,46407,1012811.097,214910.9971,32 AVENUE,70 STREET
1,0,1,0,3,2011,50787,1021198.236,212411.2475,99 STREET,39 AVENUE
1,0,1,0,3,2011,23725,998908.1003,224999.7069,2 AVENUE,EAST 96 STREET
1,1,0,0,3,2011,41315,1000801.312,212879.8761,RAMP,QUEENS PLAZA NORTH
1,1,0,0,3,2011,48963,1015381.321,252482.335,BATHGATE AVENUE,EAST FORDHAM ROAD
1,1,0,0,3,2011,41741,1006472.045,218416.8299,NEWTOWN AVENUE,33 STREET
1,1,0,0,3,2011,33852,1033939.456,183624.1121,LEFFERTS BOULEVARD,135 AVENUE
1,0,0,1,3,2011,8236,957250.2518,156198.9708,RICHMOND ROAD,BURGHER AVENUE
1,1,0,0,3,2011,14536,983146.6492,187884.7955,COLUMBIA STREET,SUMMIT STREET
1,1,0,0,3,2011,27475,1002212.329,193214.0893,BROADWAY,JEFFERSON STREET
1,0,0,1,4,2011,53158,1028439.805,241280.4384,BRUCKNER BOULEVARD,BRUCKNER EXPRESSWAY
1,0,1,0,4,2011,26288,1004313.007,177549.0948,LINDEN BOULEVARD,EAST 53 STREET
1,1,0,0,4,2011,42937,1005537.506,236831.4841,EAST 148 STREET,MORRIS AVENUE
1,1,0,0,4,2011,48931,1014703.17,256087.2129,EAST 198 STREET,VALENTINE AVENUE
1,1,0,0,4,2011,13799,980416.3233,173081.7779,56 STREET,5 AVENUE
1,1,0,0,4,2011,12151,978525.1069,173239.0479,60 STREET,3 AVENUE
1,0,1,0,4,2011,13149,989586.4723,157307.5119,WEST 9 STREET,AVENUE T
2,0,0,2,4,2011,49099,1017243.614,251457.9998,SOUTHERN BOULEVARD,EAST FORDHAM ROAD
1,1,0,0,4,2011,38584,1056439.328,179734.5103,145 AVENUE,243 STREET
1,1,0,0,4,2011,26476,1007389.53,173166.2295,FOSTER AVENUE,EAST 83 STREET
1,0,0,1,4,2011,41315,1000801.312,212879.8761,RAMP,QUEENS PLAZA NORTH
1,0,0,1,4,2011,7504,954221.7113,147737.8561,BURBANK AVENUE,HYLAN BOULEVARD
1,1,0,0,4,2011,23637,997979.6051,220318.7513,YORK AVENUE,EAST 79 STREET
